profileID,respID,qID,altID,obsID,enrollment,monthly,window,guaranteed,minimum,charger_No,charger_Yes,time_control_5pm-9am,time_control_24/7,no_choice
1044,221,8,2,1768,300,20,1,60,40,0,1,1,0,0
0,221,8,3,1768,0,0,0,0,0,0,0,0,0,1
4,222,1,1,1769,100,15,0.5,50,20,1,0,1,0,0
628,222,1,2,1769,100,20,2,60,30,0,1,1,0,0
0,222,1,3,1769,0,0,0,0,0,0,0,0,0,1
937,222,2,1,1770,100,10,0.5,50,40,1,0,0,1,0
1046,222,2,2,1770,200,10,2,60,40,1,0,1,0,0
0,222,2,3,1770,0,0,0,0,0,0,0,0,0,1
939,222,3,1,1771,300,10,0.5,50,40,1,0,0,1,0
166,222,3,2,1771,100,15,1,60,20,1,0,1,0,0
0,222,3,3,1771,0,0,0,0,0,0,0,0,0,1
937,222,4,1,1772,100,10,0.5,50,40,1,0,0,1,0
1143,222,4,2,1772,300,20,4,60,40,1,0,0,1,0
0,222,4,3,1772,0,0,0,0,0,0,0,0,0,1
1010,222,5,1,1773,200,10,0.5,60,40,1,0,1,0,0
331,222,5,2,1773,100,20,2,70,20,1,0,1,0,0
0,222,5,3,1773,0,0,0,0,0,0,0,0,0,1
988,222,6,1,1774,100,20,2,50,40,0,1,0,1,0
1173,222,6,2,1774,300,10,1,70,40,1,0,1,0,0
0,222,6,3,1774,0,0,0,0,0,0,0,0,0,1
235,222,7,1,1775,100,10,1,60,20,1,0,0,1,0
824,222,7,2,1775,200,15,1,70,30,0,1,0,1,0
0,222,7,3,1775,0,0,0,0,0,0,0,0,0,1
950,222,8,1,1776,200,15,0.5,50,40,0,1,0,1,0
1097,222,8,2,1776,200,20,0.5,60,40,0,1,0,1,0
0,222,8,3,1776,0,0,0,0,0,0,0,0,0,1
834,223,1,1,1777,300,15,2,70,30,1,0,0,1,0
190,223,1,2,1777,100,10,2,60,20,0,1,1,0,0
0,223,1,3,1777,0,0,0,0,0,0,0,0,0,1
1256,223,2,1,1778,200,15,1,70,40,0,1,0,1,0
154,223,2,2,1778,100,10,0.5,60,20,0,1,1,0,0
0,223,2,3,1778,0,0,0,0,0,0,0,0,0,1
968,223,3,1,1779,200,15,1,50,40,0,1,0,1,0
857,223,3,2,1779,200,10,4,70,30,0,1,0,1,0
0,223,3,3,1779,0,0,0,0,0,0,0,0,0,1
115,223,4,1,1780,100,20,2,50,20,1,0,0,1,0
932,223,4,2,1780,200,15,4,50,40,0,1,1,0,0
0,223,4,3,1780,0,0,0,0,0,0,0,0,0,1
100,223,5,1,1781,100,10,1,50,20,0,1,0,1,0
402,223,5,2,1781,300,15,2,70,20,1,0,0,1,0
0,223,5,3,1781,0,0,0,0,0,0,0,0,0,1
942,223,6,1,1782,300,15,0.5,50,40,1,0,0,1,0
445,223,6,2,1782,100,15,0.5,50,30,0,1,1,0,0
0,223,6,3,1782,0,0,0,0,0,0,0,0,0,1
347,223,7,1,1783,200,15,4,70,20,1,0,1,0,0
25,223,7,2,1783,100,20,1,50,20,1,0,1,0,0
0,223,7,3,1783,0,0,0,0,0,0,0,0,0,1
487,223,8,1,1784,100,10,4,50,30,1,0,1,0,0
459,223,8,2,1784,300,20,1,50,30,1,0,1,0,0
0,223,8,3,1784,0,0,0,0,0,0,0,0,0,1
722,224,1,1,1785,200,10,0.5,70,30,1,0,1,0,0
533,224,1,2,1785,200,10,1,50,30,0,1,0,1,0
0,224,1,3,1785,0,0,0,0,0,0,0,0,0,1
1058,224,2,1,1786,200,15,2,60,40,0,1,1,0,0
1279,224,2,2,1786,100,10,4,70,40,1,0,0,1,0
0,224,2,3,1786,0,0,0,0,0,0,0,0,0,1
966,224,3,1,1787,300,10,1,50,40,0,1,0,1,0
249,224,3,2,1787,300,15,1,60,20,0,1,0,1,0
0,224,3,3,1787,0,0,0,0,0,0,0,0,0,1
300,224,4,1,1788,300,10,0.5,70,20,0,1,1,0,0
9,224,4,2,1788,300,20,0.5,50,20,1,0,1,0,0
0,224,4,3,1788,0,0,0,0,0,0,0,0,0,1
418,224,5,1,1789,100,15,4,70,20,1,0,0,1,0
756,224,5,2,1789,300,20,1,70,30,0,1,1,0,0
0,224,5,3,1789,0,0,0,0,0,0,0,0,0,1
761,224,6,1,1790,200,15,2,70,30,1,0,1,0,0
203,224,6,2,1790,200,15,4,60,20,1,0,1,0,0
0,224,6,3,1790,0,0,0,0,0,0,0,0,0,1
336,224,7,1,1791,300,10,2,70,20,0,1,1,0,0
994,224,7,2,1791,100,15,4,50,40,1,0,0,1,0
0,224,7,3,1791,0,0,0,0,0,0,0,0,0,1
1260,224,8,1,1792,300,20,1,70,40,0,1,0,1,0
1116,224,8,2,1792,300,20,1,60,40,0,1,0,1,0
0,224,8,3,1792,0,0,0,0,0,0,0,0,0,1
1292,225,1,1,1793,200,15,4,70,40,0,1,0,1,0
218,225,1,2,1793,200,10,0.5,60,20,1,0,0,1,0
0,225,1,3,1793,0,0,0,0,0,0,0,0,0,1
261,225,2,1,1794,300,20,2,60,20,1,0,0,1,0
171,225,2,2,1794,300,20,1,60,20,1,0,1,0,0
0,225,2,3,1794,0,0,0,0,0,0,0,0,0,1
266,225,3,1,1795,200,15,2,60,20,0,1,0,1,0
136,225,3,2,1795,100,10,4,50,20,0,1,0,1,0
0,225,3,3,1795,0,0,0,0,0,0,0,0,0,1
1167,225,4,1,1796,300,15,0.5,70,40,0,1,1,0,0
44,225,4,2,1796,200,20,2,50,20,1,0,1,0,0
0,225,4,3,1796,0,0,0,0,0,0,0,0,0,1
1224,225,5,1,1797,300,20,4,70,40,0,1,1,0,0
986,225,5,2,1797,200,15,2,50,40,0,1,0,1,0
0,225,5,3,1797,0,0,0,0,0,0,0,0,0,1
907,225,6,1,1798,100,20,2,50,40,1,0,1,0,0
1087,225,6,2,1798,100,20,0.5,60,40,1,0,0,1,0
0,225,6,3,1798,0,0,0,0,0,0,0,0,0,1
629,225,7,1,1799,200,20,2,60,30,0,1,1,0,0
935,225,7,2,1799,200,20,4,50,40,0,1,1,0,0
0,225,7,3,1799,0,0,0,0,0,0,0,0,0,1
314,225,8,1,1800,200,20,1,70,20,1,0,1,0,0
971,225,8,2,1800,200,20,1,50,40,0,1,0,1,0
0,225,8,3,1800,0,0,0,0,0,0,0,0,0,1
801,226,1,1,1801,300,20,0.5,70,30,1,0,0,1,0
1205,226,1,2,1801,200,20,2,70,40,0,1,1,0,0
0,226,1,3,1801,0,0,0,0,0,0,0,0,0,1
278,226,2,1,1802,200,20,4,60,20,1,0,0,1,0
660,226,2,2,1802,300,10,0.5,60,30,0,1,0,1,0
0,226,2,3,1802,0,0,0,0,0,0,0,0,0,1
310,226,3,1,1803,100,15,1,70,20,1,0,1,0,0
1260,226,3,2,1803,300,20,1,70,40,0,1,0,1,0
0,226,3,3,1803,0,0,0,0,0,0,0,0,0,1
1257,226,4,1,1804,300,15,1,70,40,0,1,0,1,0
378,226,4,2,1804,300,20,0.5,70,20,0,1,0,1,0
0,226,4,3,1804,0,0,0,0,0,0,0,0,0,1
840,226,5,1,1805,300,10,2,70,30,0,1,0,1,0
604,226,5,2,1805,100,10,1,60,30,0,1,1,0,0
0,226,5,3,1805,0,0,0,0,0,0,0,0,0,1
1281,226,6,1,1806,300,10,4,70,40,1,0,0,1,0
930,226,6,2,1806,300,10,4,50,40,0,1,1,0,0
0,226,6,3,1806,0,0,0,0,0,0,0,0,0,1
13,226,7,1,1807,100,15,0.5,50,20,0,1,1,0,0
154,226,7,2,1807,100,10,0.5,60,20,0,1,1,0,0
0,226,7,3,1807,0,0,0,0,0,0,0,0,0,1
1254,226,8,1,1808,300,10,1,70,40,0,1,0,1,0
614,226,8,2,1808,200,10,2,60,30,1,0,1,0,0
0,226,8,3,1808,0,0,0,0,0,0,0,0,0,1
467,227,1,1,1809,200,20,1,50,30,0,1,1,0,0
1161,227,1,2,1809,300,20,0.5,70,40,1,0,1,0,0
0,227,1,3,1809,0,0,0,0,0,0,0,0,0,1
657,227,2,1,1810,300,20,0.5,60,30,1,0,0,1,0
367,227,2,2,1810,100,20,0.5,70,20,1,0,0,1,0
0,227,2,3,1810,0,0,0,0,0,0,0,0,0,1
24,227,3,1,1811,300,15,1,50,20,1,0,1,0,0
1197,227,3,2,1811,300,20,2,70,40,1,0,1,0,0
0,227,3,3,1811,0,0,0,0,0,0,0,0,0,1
772,227,4,1,1812,100,20,2,70,30,0,1,1,0,0
167,227,4,2,1812,200,15,1,60,20,1,0,1,0,0
0,227,4,3,1812,0,0,0,0,0,0,0,0,0,1
295,227,5,1,1813,100,20,0.5,70,20,1,0,1,0,0
961,227,5,2,1813,100,20,1,50,40,1,0,0,1,0
0,227,5,3,1813,0,0,0,0,0,0,0,0,0,1
74,227,6,1,1814,200,10,0.5,50,20,1,0,0,1,0
1280,227,6,2,1814,200,10,4,70,40,1,0,0,1,0
0,227,6,3,1814,0,0,0,0,0,0,0,0,0,1
1095,227,7,1,1815,300,15,0.5,60,40,0,1,0,1,0
1014,227,7,2,1815,300,15,0.5,60,40,1,0,1,0,0
0,227,7,3,1815,0,0,0,0,0,0,0,0,0,1
993,227,8,1,1816,300,10,4,50,40,1,0,0,1,0
250,227,8,2,1816,100,20,1,60,20,0,1,0,1,0
0,227,8,3,1816,0,0,0,0,0,0,0,0,0,1
1126,228,1,1,1817,100,10,2,60,40,0,1,0,1,0
847,228,1,2,1817,100,10,4,70,30,1,0,0,1,0
0,228,1,3,1817,0,0,0,0,0,0,0,0,0,1
996,228,2,1,1818,300,15,4,50,40,1,0,0,1,0
778,228,2,2,1818,100,15,4,70,30,1,0,1,0,0
0,228,2,3,1818,0,0,0,0,0,0,0,0,0,1
754,228,3,1,1819,100,20,1,70,30,0,1,1,0,0
427,228,3,2,1819,100,15,4,70,20,0,1,0,1,0
0,228,3,3,1819,0,0,0,0,0,0,0,0,0,1
1100,228,4,1,1820,200,10,1,60,40,1,0,0,1,0
968,228,4,2,1820,200,15,1,50,40,0,1,0,1,0
0,228,4,3,1820,0,0,0,0,0,0,0,0,0,1
12,228,5,1,1821,300,10,0.5,50,20,0,1,1,0,0
147,228,5,2,1821,300,10,0.5,60,20,1,0,1,0,0
0,228,5,3,1821,0,0,0,0,0,0,0,0,0,1
173,228,6,1,1822,200,10,1,60,20,0,1,1,0,0
974,228,6,2,1822,200,10,2,50,40,1,0,0,1,0
0,228,6,3,1822,0,0,0,0,0,0,0,0,0,1
348,228,7,1,1823,300,15,4,70,20,1,0,1,0,0
1106,228,7,2,1823,200,20,1,60,40,1,0,0,1,0
0,228,7,3,1823,0,0,0,0,0,0,0,0,0,1
81,228,8,1,1824,300,20,0.5,50,20,1,0,0,1,0
723,228,8,2,1824,300,10,0.5,70,30,1,0,1,0,0
0,228,8,3,1824,0,0,0,0,0,0,0,0,0,1
774,229,1,1,1825,300,20,2,70,30,0,1,1,0,0
78,229,1,2,1825,300,15,0.5,50,20,1,0,0,1,0
0,229,1,3,1825,0,0,0,0,0,0,0,0,0,1
686,229,2,1,1826,200,10,2,60,30,1,0,0,1,0
1178,229,2,2,1826,200,20,1,70,40,1,0,1,0,0
0,229,2,3,1826,0,0,0,0,0,0,0,0,0,1
306,229,3,1,1827,300,20,0.5,70,20,0,1,1,0,0
416,229,3,2,1827,200,10,4,70,20,1,0,0,1,0
0,229,3,3,1827,0,0,0,0,0,0,0,0,0,1
743,229,4,1,1828,200,15,1,70,30,1,0,1,0,0
272,229,4,2,1828,200,10,4,60,20,1,0,0,1,0
0,229,4,3,1828,0,0,0,0,0,0,0,0,0,1
373,229,5,1,1829,100,15,0.5,70,20,0,1,0,1,0
830,229,5,2,1829,200,10,2,70,30,1,0,0,1,0
0,229,5,3,1829,0,0,0,0,0,0,0,0,0,1
1136,229,6,1,1830,200,10,4,60,40,1,0,0,1,0
760,229,6,2,1830,100,15,2,70,30,1,0,1,0,0
0,229,6,3,1830,0,0,0,0,0,0,0,0,0,1
854,229,7,1,1831,200,20,4,70,30,1,0,0,1,0
976,229,7,2,1831,100,15,2,50,40,1,0,0,1,0
0,229,7,3,1831,0,0,0,0,0,0,0,0,0,1
900,229,8,1,1832,300,20,1,50,40,0,1,1,0,0
765,229,8,2,1832,300,20,2,70,30,1,0,1,0,0
0,229,8,3,1832,0,0,0,0,0,0,0,0,0,1
1209,230,1,1,1833,300,10,4,70,40,1,0,1,0,0
109,230,1,2,1833,100,10,2,50,20,1,0,0,1,0
0,230,1,3,1833,0,0,0,0,0,0,0,0,0,1
480,230,2,1,1834,300,10,2,50,30,0,1,1,0,0
558,230,2,2,1834,300,20,2,50,30,0,1,0,1,0
0,230,2,3,1834,0,0,0,0,0,0,0,0,0,1
5,230,3,1,1835,200,15,0.5,50,20,1,0,1,0,0
325,230,3,2,1835,100,10,2,70,20,1,0,1,0,0
0,230,3,3,1835,0,0,0,0,0,0,0,0,0,1
935,230,4,1,1836,200,20,4,50,40,0,1,1,0,0
568,230,4,2,1836,100,10,4,50,30,0,1,0,1,0
0,230,4,3,1836,0,0,0,0,0,0,0,0,0,1
664,230,5,1,1837,100,20,0.5,60,30,0,1,0,1,0
530,230,5,2,1837,200,20,1,50,30,1,0,0,1,0
0,230,5,3,1837,0,0,0,0,0,0,0,0,0,1
1078,230,6,1,1838,100,20,4,60,40,0,1,1,0,0
969,230,6,2,1838,300,15,1,50,40,0,1,0,1,0
0,230,6,3,1838,0,0,0,0,0,0,0,0,0,1
1094,230,7,1,1839,200,15,0.5,60,40,0,1,0,1,0
157,230,7,2,1839,100,15,0.5,60,20,0,1,1,0,0
0,230,7,3,1839,0,0,0,0,0,0,0,0,0,1
1121,230,8,1,1840,200,15,2,60,40,1,0,0,1,0
587,230,8,2,1840,200,10,0.5,60,30,0,1,1,0,0
0,230,8,3,1840,0,0,0,0,0,0,0,0,0,1
944,231,1,1,1841,200,20,0.5,50,40,1,0,0,1,0
841,231,1,2,1841,100,15,2,70,30,0,1,0,1,0
0,231,1,3,1841,0,0,0,0,0,0,0,0,0,1
680,231,2,1,1842,200,15,1,60,30,0,1,0,1,0
900,231,2,2,1842,300,20,1,50,40,0,1,1,0,0
0,231,2,3,1842,0,0,0,0,0,0,0,0,0,1
599,231,3,1,1843,200,15,1,60,30,1,0,1,0,0
1013,231,3,2,1843,200,15,0.5,60,40,1,0,1,0,0
0,231,3,3,1843,0,0,0,0,0,0,0,0,0,1
173,231,4,1,1844,200,10,1,60,20,0,1,1,0,0
507,231,4,2,1844,300,10,0.5,50,30,1,0,0,1,0
0,231,4,3,1844,0,0,0,0,0,0,0,0,0,1
1066,231,5,1,1845,100,15,4,60,40,1,0,1,0,0
240,231,5,2,1845,300,15,1,60,20,1,0,0,1,0
0,231,5,3,1845,0,0,0,0,0,0,0,0,0,1
503,231,6,1,1846,200,20,4,50,30,0,1,1,0,0
625,231,6,2,1846,100,15,2,60,30,0,1,1,0,0
0,231,6,3,1846,0,0,0,0,0,0,0,0,0,1
556,231,7,1,1847,100,20,2,50,30,0,1,0,1,0
410,231,7,2,1847,200,15,2,70,20,0,1,0,1,0
0,231,7,3,1847,0,0,0,0,0,0,0,0,0,1
630,231,8,1,1848,300,20,2,60,30,0,1,1,0,0
544,231,8,2,1848,100,15,2,50,30,1,0,0,1,0
0,231,8,3,1848,0,0,0,0,0,0,0,0,0,1
957,232,1,1,1849,300,10,1,50,40,1,0,0,1,0
163,232,1,2,1849,100,10,1,60,20,1,0,1,0,0
0,232,1,3,1849,0,0,0,0,0,0,0,0,0,1
415,232,2,1,1850,100,10,4,70,20,1,0,0,1,0
341,232,2,2,1850,200,20,2,70,20,0,1,1,0,0
0,232,2,3,1850,0,0,0,0,0,0,0,0,0,1
908,232,3,1,1851,200,20,2,50,40,1,0,1,0,0
600,232,3,2,1851,300,15,1,60,30,1,0,1,0,0
0,232,3,3,1851,0,0,0,0,0,0,0,0,0,1
1069,232,4,1,1852,100,20,4,60,40,1,0,1,0,0
219,232,4,2,1852,300,10,0.5,60,20,1,0,0,1,0
0,232,4,3,1852,0,0,0,0,0,0,0,0,0,1
586,232,5,1,1853,100,10,0.5,60,30,0,1,1,0,0
881,232,5,2,1853,200,20,0.5,50,40,0,1,1,0,0
0,232,5,3,1853,0,0,0,0,0,0,0,0,0,1
322,232,6,1,1854,100,20,1,70,20,0,1,1,0,0
678,232,6,2,1854,300,10,1,60,30,0,1,0,1,0
0,232,6,3,1854,0,0,0,0,0,0,0,0,0,1
1208,232,7,1,1855,200,10,4,70,40,1,0,1,0,0
727,232,7,2,1855,100,20,0.5,70,30,1,0,1,0,0
0,232,7,3,1855,0,0,0,0,0,0,0,0,0,1
250,232,8,1,1856,100,20,1,60,20,0,1,0,1,0
526,232,8,2,1856,100,15,1,50,30,1,0,0,1,0
0,232,8,3,1856,0,0,0,0,0,0,0,0,0,1
46,233,1,1,1857,100,10,2,50,20,0,1,1,0,0
916,233,1,2,1857,100,20,2,50,40,0,1,1,0,0
0,233,1,3,1857,0,0,0,0,0,0,0,0,0,1
564,233,2,1,1858,300,15,4,50,30,1,0,0,1,0
47,233,2,2,1858,200,10,2,50,20,0,1,1,0,0
0,233,2,3,1858,0,0,0,0,0,0,0,0,0,1
239,233,3,1,1859,200,15,1,60,20,1,0,0,1,0
724,233,3,2,1859,100,15,0.5,70,30,1,0,1,0,0
0,233,3,3,1859,0,0,0,0,0,0,0,0,0,1
757,233,4,1,1860,100,10,2,70,30,1,0,1,0,0
1276,233,4,2,1860,100,20,2,70,40,0,1,0,1,0
0,233,4,3,1860,0,0,0,0,0,0,0,0,0,1
812,233,5,1,1861,200,10,1,70,30,1,0,0,1,0
211,233,5,2,1861,100,15,4,60,20,0,1,1,0,0
0,233,5,3,1861,0,0,0,0,0,0,0,0,0,1
95,233,6,1,1862,200,15,1,50,20,1,0,0,1,0
277,233,6,2,1862,100,20,4,60,20,1,0,0,1,0
0,233,6,3,1862,0,0,0,0,0,0,0,0,0,1
113,233,7,1,1863,200,15,2,50,20,1,0,0,1,0
68,233,7,2,1863,200,15,4,50,20,0,1,1,0,0
0,233,7,3,1863,0,0,0,0,0,0,0,0,0,1
614,233,8,1,1864,200,10,2,60,30,1,0,1,0,0
58,233,8,2,1864,100,15,4,50,20,1,0,1,0,0
0,233,8,3,1864,0,0,0,0,0,0,0,0,0,1
538,234,1,1,1865,100,20,1,50,30,0,1,0,1,0
1141,234,1,2,1865,100,20,4,60,40,1,0,0,1,0
0,234,1,3,1865,0,0,0,0,0,0,0,0,0,1
983,234,2,1,1866,200,10,2,50,40,0,1,0,1,0
1032,234,2,2,1866,300,15,1,60,40,1,0,1,0,0
0,234,2,3,1866,0,0,0,0,0,0,0,0,0,1
1147,234,3,1,1867,100,15,4,60,40,0,1,0,1,0
753,234,3,2,1867,300,15,1,70,30,0,1,1,0,0
0,234,3,3,1867,0,0,0,0,0,0,0,0,0,1
842,234,4,1,1868,200,15,2,70,30,0,1,0,1,0
774,234,4,2,1868,300,20,2,70,30,0,1,1,0,0
0,234,4,3,1868,0,0,0,0,0,0,0,0,0,1
336,234,5,1,1869,300,10,2,70,20,0,1,1,0,0
300,234,5,2,1869,300,10,0.5,70,20,0,1,1,0,0
0,234,5,3,1869,0,0,0,0,0,0,0,0,0,1
1212,234,6,1,1870,300,15,4,70,40,1,0,1,0,0
1187,234,6,2,1870,200,20,1,70,40,0,1,1,0,0
0,234,6,3,1870,0,0,0,0,0,0,0,0,0,1
258,234,7,1,1871,300,15,2,60,20,1,0,0,1,0
1274,234,7,2,1871,200,15,2,70,40,0,1,0,1,0
0,234,7,3,1871,0,0,0,0,0,0,0,0,0,1
1208,234,8,1,1872,200,10,4,70,40,1,0,1,0,0
649,234,8,2,1872,100,10,0.5,60,30,1,0,0,1,0
0,234,8,3,1872,0,0,0,0,0,0,0,0,0,1
269,235,1,1,1873,200,20,2,60,20,0,1,0,1,0
882,235,1,2,1873,300,20,0.5,50,40,0,1,1,0,0
0,235,1,3,1873,0,0,0,0,0,0,0,0,0,1
614,235,2,1,1874,200,10,2,60,30,1,0,1,0,0
984,235,2,2,1874,300,10,2,50,40,0,1,0,1,0
0,235,2,3,1874,0,0,0,0,0,0,0,0,0,1
563,235,3,1,1875,200,15,4,50,30,1,0,0,1,0
36,235,3,2,1875,300,20,1,50,20,0,1,1,0,0
0,235,3,3,1875,0,0,0,0,0,0,0,0,0,1
363,235,4,1,1876,300,10,0.5,70,20,1,0,0,1,0
713,235,4,2,1876,200,10,4,60,30,0,1,0,1,0
0,235,4,3,1876,0,0,0,0,0,0,0,0,0,1
336,235,5,1,1877,300,10,2,70,20,0,1,1,0,0
298,235,5,2,1877,100,10,0.5,70,20,0,1,1,0,0
0,235,5,3,1877,0,0,0,0,0,0,0,0,0,1
1182,235,6,1,1878,300,10,1,70,40,0,1,1,0,0
625,235,6,2,1878,100,15,2,60,30,0,1,1,0,0
0,235,6,3,1878,0,0,0,0,0,0,0,0,0,1
1064,235,7,1,1879,200,10,4,60,40,1,0,1,0,0
1151,235,7,2,1879,200,20,4,60,40,0,1,0,1,0
0,235,7,3,1879,0,0,0,0,0,0,0,0,0,1
804,235,8,1,1880,300,10,0.5,70,30,0,1,0,1,0
1178,235,8,2,1880,200,20,1,70,40,1,0,1,0,0
0,235,8,3,1880,0,0,0,0,0,0,0,0,0,1
173,236,1,1,1881,200,10,1,60,20,0,1,1,0,0
414,236,1,2,1881,300,20,2,70,20,0,1,0,1,0
0,236,1,3,1881,0,0,0,0,0,0,0,0,0,1
923,236,2,1,1882,200,15,4,50,40,1,0,1,0,0
1228,236,2,2,1882,100,15,0.5,70,40,1,0,0,1,0
0,236,2,3,1882,0,0,0,0,0,0,0,0,0,1
1165,236,3,1,1883,100,15,0.5,70,40,0,1,1,0,0
760,236,3,2,1883,100,15,2,70,30,1,0,1,0,0
0,236,3,3,1883,0,0,0,0,0,0,0,0,0,1
7,236,4,1,1884,100,20,0.5,50,20,1,0,1,0,0
31,236,4,2,1884,100,15,1,50,20,0,1,1,0,0
0,236,4,3,1884,0,0,0,0,0,0,0,0,0,1
25,236,5,1,1885,100,20,1,50,20,1,0,1,0,0
1166,236,5,2,1885,200,15,0.5,70,40,0,1,1,0,0
0,236,5,3,1885,0,0,0,0,0,0,0,0,0,1
744,236,6,1,1886,300,15,1,70,30,1,0,1,0,0
269,236,6,2,1886,200,20,2,60,20,0,1,0,1,0
0,236,6,3,1886,0,0,0,0,0,0,0,0,0,1
1279,236,7,1,1887,100,10,4,70,40,1,0,0,1,0
1126,236,7,2,1887,100,10,2,60,40,0,1,0,1,0
0,236,7,3,1887,0,0,0,0,0,0,0,0,0,1
800,236,8,1,1888,200,20,0.5,70,30,1,0,0,1,0
363,236,8,2,1888,300,10,0.5,70,20,1,0,0,1,0
0,236,8,3,1888,0,0,0,0,0,0,0,0,0,1
943,237,1,1,1889,100,20,0.5,50,40,1,0,0,1,0
357,237,1,2,1889,300,15,4,70,20,0,1,1,0,0
0,237,1,3,1889,0,0,0,0,0,0,0,0,0,1
577,237,2,1,1890,100,10,0.5,60,30,1,0,1,0,0
167,237,2,2,1890,200,15,1,60,20,1,0,1,0,0
0,237,2,3,1890,0,0,0,0,0,0,0,0,0,1
402,237,3,1,1891,300,15,2,70,20,1,0,0,1,0
4,237,3,2,1891,100,15,0.5,50,20,1,0,1,0,0
0,237,3,3,1891,0,0,0,0,0,0,0,0,0,1
1101,237,4,1,1892,300,10,1,60,40,1,0,0,1,0
189,237,4,2,1892,300,20,2,60,20,1,0,1,0,0
0,237,4,3,1892,0,0,0,0,0,0,0,0,0,1
51,237,5,1,1893,300,15,2,50,20,0,1,1,0,0
1139,237,5,2,1893,200,15,4,60,40,1,0,0,1,0
0,237,5,3,1893,0,0,0,0,0,0,0,0,0,1
673,237,6,1,1894,100,20,1,60,30,1,0,0,1,0
903,237,6,2,1894,300,10,2,50,40,1,0,1,0,0
0,237,6,3,1894,0,0,0,0,0,0,0,0,0,1
413,237,7,1,1895,200,20,2,70,20,0,1,0,1,0
212,237,7,2,1895,200,15,4,60,20,0,1,1,0,0
0,237,7,3,1895,0,0,0,0,0,0,0,0,0,1
657,237,8,1,1896,300,20,0.5,60,30,1,0,0,1,0
318,237,8,2,1896,300,10,1,70,20,0,1,1,0,0
0,237,8,3,1896,0,0,0,0,0,0,0,0,0,1
68,238,1,1,1897,200,15,4,50,20,0,1,1,0,0
473,238,1,2,1897,200,15,2,50,30,1,0,1,0,0
0,238,1,3,1897,0,0,0,0,0,0,0,0,0,1
434,238,2,1,1898,200,10,0.5,50,30,1,0,1,0,0
743,238,2,2,1898,200,15,1,70,30,1,0,1,0,0
0,238,2,3,1898,0,0,0,0,0,0,0,0,0,1
386,238,3,1,1899,200,20,1,70,20,1,0,0,1,0
1239,238,3,2,1899,300,15,0.5,70,40,0,1,0,1,0
0,238,3,3,1899,0,0,0,0,0,0,0,0,0,1
268,238,4,1,1900,100,20,2,60,20,0,1,0,1,0
798,238,4,2,1900,300,15,0.5,70,30,1,0,0,1,0
0,238,4,3,1900,0,0,0,0,0,0,0,0,0,1
1168,238,5,1,1901,100,20,0.5,70,40,0,1,1,0,0
104,238,5,2,1901,200,15,1,50,20,0,1,0,1,0
0,238,5,3,1901,0,0,0,0,0,0,0,0,0,1
110,238,6,1,1902,200,10,2,50,20,1,0,0,1,0
1258,238,6,2,1902,100,20,1,70,40,0,1,0,1,0
0,238,6,3,1902,0,0,0,0,0,0,0,0,0,1
748,238,7,1,1903,100,10,1,70,30,0,1,1,0,0
1034,238,7,2,1903,200,20,1,60,40,1,0,1,0,0
0,238,7,3,1903,0,0,0,0,0,0,0,0,0,1
1095,238,8,1,1904,300,15,0.5,60,40,0,1,0,1,0
779,238,8,2,1904,200,15,4,70,30,1,0,1,0,0
0,238,8,3,1904,0,0,0,0,0,0,0,0,0,1
381,239,1,1,1905,300,10,1,70,20,1,0,0,1,0
122,239,1,2,1905,200,15,2,50,20,0,1,0,1,0
0,239,1,3,1905,0,0,0,0,0,0,0,0,0,1
783,239,2,1,1906,300,20,4,70,30,1,0,1,0,0
1277,239,2,2,1906,200,20,2,70,40,0,1,0,1,0
0,239,2,3,1906,0,0,0,0,0,0,0,0,0,1
1218,239,3,1,1907,300,10,4,70,40,0,1,1,0,0
147,239,3,2,1907,300,10,0.5,60,20,1,0,1,0,0
0,239,3,3,1907,0,0,0,0,0,0,0,0,0,1
1282,239,4,1,1908,100,15,4,70,40,1,0,0,1,0
1069,239,4,2,1908,100,20,4,60,40,1,0,1,0,0
0,239,4,3,1908,0,0,0,0,0,0,0,0,0,1
342,239,5,1,1909,300,20,2,70,20,0,1,1,0,0
1181,239,5,2,1909,200,10,1,70,40,0,1,1,0,0
0,239,5,3,1909,0,0,0,0,0,0,0,0,0,1
1285,239,6,1,1910,100,20,4,70,40,1,0,0,1,0
178,239,6,2,1910,100,20,1,60,20,0,1,1,0,0
0,239,6,3,1910,0,0,0,0,0,0,0,0,0,1
667,239,7,1,1911,100,10,1,60,30,1,0,0,1,0
513,239,7,2,1911,300,20,0.5,50,30,1,0,0,1,0
0,239,7,3,1911,0,0,0,0,0,0,0,0,0,1
1237,239,8,1,1912,100,15,0.5,70,40,0,1,0,1,0
942,239,8,2,1912,300,15,0.5,50,40,1,0,0,1,0
0,239,8,3,1912,0,0,0,0,0,0,0,0,0,1
52,240,1,1,1913,100,20,2,50,20,0,1,1,0,0
216,240,1,2,1913,300,20,4,60,20,0,1,1,0,0
0,240,1,3,1913,0,0,0,0,0,0,0,0,0,1
503,240,2,1,1914,200,20,4,50,30,0,1,1,0,0
1087,240,2,2,1914,100,20,0.5,60,40,1,0,0,1,0
0,240,2,3,1914,0,0,0,0,0,0,0,0,0,1
525,240,3,1,1915,300,10,1,50,30,1,0,0,1,0
937,240,3,2,1915,100,10,0.5,50,40,1,0,0,1,0
