profileID,respID,qID,altID,obsID,enrollment,monthly,window,guaranteed,minimum,charger_No,charger_Yes,time_control_5pm-9am,time_control_24/7,no_choice
0,269,3,3,2147,0,0,0,0,0,0,0,0,0,1
670,269,4,1,2148,100,15,1,60,30,1,0,0,1,0
161,269,4,2,2148,200,20,0.5,60,20,0,1,1,0,0
0,269,4,3,2148,0,0,0,0,0,0,0,0,0,1
739,269,5,1,2149,100,10,1,70,30,1,0,1,0,0
237,269,5,2,2149,300,10,1,60,20,1,0,0,1,0
0,269,5,3,2149,0,0,0,0,0,0,0,0,0,1
995,269,6,1,2150,200,15,4,50,40,1,0,0,1,0
434,269,6,2,2150,200,10,0.5,50,30,1,0,1,0,0
0,269,6,3,2150,0,0,0,0,0,0,0,0,0,1
1123,269,7,1,2151,100,20,2,60,40,1,0,0,1,0
166,269,7,2,2151,100,15,1,60,20,1,0,1,0,0
0,269,7,3,2151,0,0,0,0,0,0,0,0,0,1
993,269,8,1,2152,300,10,4,50,40,1,0,0,1,0
519,269,8,2,2152,300,15,0.5,50,30,0,1,0,1,0
0,269,8,3,2152,0,0,0,0,0,0,0,0,0,1
641,270,1,1,2153,200,10,4,60,30,0,1,1,0,0
915,270,1,2,2153,300,15,2,50,40,0,1,1,0,0
0,270,1,3,2153,0,0,0,0,0,0,0,0,0,1
3,270,2,1,2154,300,10,0.5,50,20,1,0,1,0,0
402,270,2,2,2154,300,15,2,70,20,1,0,0,1,0
0,270,2,3,2154,0,0,0,0,0,0,0,0,0,1
1196,270,3,1,2155,200,20,2,70,40,1,0,1,0,0
745,270,3,2,2155,100,20,1,70,30,1,0,1,0,0
0,270,3,3,2155,0,0,0,0,0,0,0,0,0,1
211,270,4,1,2156,100,15,4,60,20,0,1,1,0,0
255,270,4,2,2156,300,10,2,60,20,1,0,0,1,0
0,270,4,3,2156,0,0,0,0,0,0,0,0,0,1
258,270,5,1,2157,300,15,2,60,20,1,0,0,1,0
1152,270,5,2,2157,300,20,4,60,40,0,1,0,1,0
0,270,5,3,2157,0,0,0,0,0,0,0,0,0,1
498,270,6,1,2158,300,10,4,50,30,0,1,1,0,0
1115,270,6,2,2158,200,20,1,60,40,0,1,0,1,0
0,270,6,3,2158,0,0,0,0,0,0,0,0,0,1
287,270,7,1,2159,200,20,4,60,20,0,1,0,1,0
584,270,7,2,2159,200,20,0.5,60,30,1,0,1,0,0
0,270,7,3,2159,0,0,0,0,0,0,0,0,0,1
1227,270,8,1,2160,300,10,0.5,70,40,1,0,0,1,0
929,270,8,2,2160,200,10,4,50,40,0,1,1,0,0
0,270,8,3,2160,0,0,0,0,0,0,0,0,0,1
85,271,1,1,2161,100,15,0.5,50,20,0,1,0,1,0
1234,271,1,2,2161,100,10,0.5,70,40,0,1,0,1,0
0,271,1,3,2161,0,0,0,0,0,0,0,0,0,1
507,271,2,1,2162,300,10,0.5,50,30,1,0,0,1,0
1093,271,2,2,2162,100,15,0.5,60,40,0,1,0,1,0
0,271,2,3,2162,0,0,0,0,0,0,0,0,0,1
511,271,3,1,2163,100,20,0.5,50,30,1,0,0,1,0
520,271,3,2,2163,100,20,0.5,50,30,0,1,0,1,0
0,271,3,3,2163,0,0,0,0,0,0,0,0,0,1
947,271,4,1,2164,200,10,0.5,50,40,0,1,0,1,0
95,271,4,2,2164,200,15,1,50,20,1,0,0,1,0
0,271,4,3,2164,0,0,0,0,0,0,0,0,0,1
875,271,5,1,2165,200,10,0.5,50,40,0,1,1,0,0
255,271,5,2,2165,300,10,2,60,20,1,0,0,1,0
0,271,5,3,2165,0,0,0,0,0,0,0,0,0,1
373,271,6,1,2166,100,15,0.5,70,20,0,1,0,1,0
522,271,6,2,2166,300,20,0.5,50,30,0,1,0,1,0
0,271,6,3,2166,0,0,0,0,0,0,0,0,0,1
70,271,7,1,2167,100,20,4,50,20,0,1,1,0,0
886,271,7,2,2167,100,15,1,50,40,1,0,1,0,0
0,271,7,3,2167,0,0,0,0,0,0,0,0,0,1
1226,271,8,1,2168,200,10,0.5,70,40,1,0,0,1,0
304,271,8,2,2168,100,20,0.5,70,20,0,1,1,0,0
0,271,8,3,2168,0,0,0,0,0,0,0,0,0,1
839,272,1,1,2169,200,10,2,70,30,0,1,0,1,0
289,272,1,2,2169,100,10,0.5,70,20,1,0,1,0,0
0,272,1,3,2169,0,0,0,0,0,0,0,0,0,1
46,272,2,1,2170,100,10,2,50,20,0,1,1,0,0
735,272,2,2,2170,300,15,0.5,70,30,0,1,1,0,0
0,272,2,3,2170,0,0,0,0,0,0,0,0,0,1
1237,272,3,1,2171,100,15,0.5,70,40,0,1,0,1,0
1004,272,3,2,2171,200,15,4,50,40,0,1,0,1,0
0,272,3,3,2171,0,0,0,0,0,0,0,0,0,1
1267,272,4,1,2172,100,20,2,70,40,1,0,0,1,0
331,272,4,2,2172,100,20,2,70,20,1,0,1,0,0
0,272,4,3,2172,0,0,0,0,0,0,0,0,0,1
1112,272,5,1,2173,200,15,1,60,40,0,1,0,1,0
655,272,5,2,2173,100,20,0.5,60,30,1,0,0,1,0
0,272,5,3,2173,0,0,0,0,0,0,0,0,0,1
41,272,6,1,2174,200,15,2,50,20,1,0,1,0,0
1219,272,6,2,2174,100,15,4,70,40,0,1,1,0,0
0,272,6,3,2174,0,0,0,0,0,0,0,0,0,1
314,272,7,1,2175,200,20,1,70,20,1,0,1,0,0
1092,272,7,2,2175,300,10,0.5,60,40,0,1,0,1,0
0,272,7,3,2175,0,0,0,0,0,0,0,0,0,1
1295,272,8,1,2176,200,20,4,70,40,0,1,0,1,0
1040,272,8,2,2176,200,15,1,60,40,0,1,1,0,0
0,272,8,3,2176,0,0,0,0,0,0,0,0,0,1
507,273,1,1,2177,300,10,0.5,50,30,1,0,0,1,0
556,273,1,2,2177,100,20,2,50,30,0,1,0,1,0
0,273,1,3,2177,0,0,0,0,0,0,0,0,0,1
1248,273,2,1,2178,300,15,1,70,40,1,0,0,1,0
227,273,2,2,2178,200,10,0.5,60,20,0,1,0,1,0
0,273,2,3,2178,0,0,0,0,0,0,0,0,0,1
287,273,3,1,2179,200,20,4,60,20,0,1,0,1,0
444,273,3,2,2179,300,10,0.5,50,30,0,1,1,0,0
0,273,3,3,2179,0,0,0,0,0,0,0,0,0,1
553,273,4,1,2180,100,15,2,50,30,0,1,0,1,0
1097,273,4,2,2180,200,20,0.5,60,40,0,1,0,1,0
0,273,4,3,2180,0,0,0,0,0,0,0,0,0,1
811,273,5,1,2181,100,10,1,70,30,1,0,0,1,0
955,273,5,2,2181,100,10,1,50,40,1,0,0,1,0
0,273,5,3,2181,0,0,0,0,0,0,0,0,0,1
390,273,6,1,2182,300,10,1,70,20,0,1,0,1,0
1055,273,6,2,2182,200,10,2,60,40,0,1,1,0,0
0,273,6,3,2182,0,0,0,0,0,0,0,0,0,1
612,273,7,1,2183,300,20,1,60,30,0,1,1,0,0
238,273,7,2,2183,100,15,1,60,20,1,0,0,1,0
0,273,7,3,2183,0,0,0,0,0,0,0,0,0,1
20,273,8,1,2184,200,10,1,50,20,1,0,1,0,0
850,273,8,2,2184,100,15,4,70,30,1,0,0,1,0
0,273,8,3,2184,0,0,0,0,0,0,0,0,0,1
473,274,1,1,2185,200,15,2,50,30,1,0,1,0,0
1125,274,1,2,2185,300,20,2,60,40,1,0,0,1,0
0,274,1,3,2185,0,0,0,0,0,0,0,0,0,1
863,274,2,1,2186,200,20,4,70,30,0,1,0,1,0
960,274,2,2,2186,300,15,1,50,40,1,0,0,1,0
0,274,2,3,2186,0,0,0,0,0,0,0,0,0,1
51,274,3,1,2187,300,15,2,50,20,0,1,1,0,0
473,274,3,2,2187,200,15,2,50,30,1,0,1,0,0
0,274,3,3,2187,0,0,0,0,0,0,0,0,0,1
1241,274,4,1,2188,200,20,0.5,70,40,0,1,0,1,0
1266,274,4,2,2188,300,15,2,70,40,1,0,0,1,0
0,274,4,3,2188,0,0,0,0,0,0,0,0,0,1
1282,274,5,1,2189,100,15,4,70,40,1,0,0,1,0
722,274,5,2,2189,200,10,0.5,70,30,1,0,1,0,0
0,274,5,3,2189,0,0,0,0,0,0,0,0,0,1
52,274,6,1,2190,100,20,2,50,20,0,1,1,0,0
830,274,6,2,2190,200,10,2,70,30,1,0,0,1,0
0,274,6,3,2190,0,0,0,0,0,0,0,0,0,1
1150,274,7,1,2191,100,20,4,60,40,0,1,0,1,0
123,274,7,2,2191,300,15,2,50,20,0,1,0,1,0
0,274,7,3,2191,0,0,0,0,0,0,0,0,0,1
850,274,8,1,2192,100,15,4,70,30,1,0,0,1,0
149,274,8,2,2192,200,15,0.5,60,20,1,0,1,0,0
0,274,8,3,2192,0,0,0,0,0,0,0,0,0,1
245,275,1,1,2193,200,10,1,60,20,0,1,0,1,0
136,275,1,2,2193,100,10,4,50,20,0,1,0,1,0
0,275,1,3,2193,0,0,0,0,0,0,0,0,0,1
651,275,2,1,2194,300,10,0.5,60,30,1,0,0,1,0
857,275,2,2,2194,200,10,4,70,30,0,1,0,1,0
0,275,2,3,2194,0,0,0,0,0,0,0,0,0,1
2,275,3,1,2195,200,10,0.5,50,20,1,0,1,0,0
168,275,3,2,2195,300,15,1,60,20,1,0,1,0,0
0,275,3,3,2195,0,0,0,0,0,0,0,0,0,1
220,275,4,1,2196,100,15,0.5,60,20,1,0,0,1,0
840,275,4,2,2196,300,10,2,70,30,0,1,0,1,0
0,275,4,3,2196,0,0,0,0,0,0,0,0,0,1
458,275,5,1,2197,200,20,1,50,30,1,0,1,0,0
1263,275,5,2,2197,300,10,2,70,40,1,0,0,1,0
0,275,5,3,2197,0,0,0,0,0,0,0,0,0,1
695,275,6,1,2198,200,10,2,60,30,0,1,0,1,0
186,275,6,2,2198,300,15,2,60,20,1,0,1,0,0
0,275,6,3,2198,0,0,0,0,0,0,0,0,0,1
597,275,7,1,2199,300,10,1,60,30,1,0,1,0,0
122,275,7,2,2199,200,15,2,50,20,0,1,0,1,0
0,275,7,3,2199,0,0,0,0,0,0,0,0,0,1
170,275,8,1,2200,200,20,1,60,20,1,0,1,0,0
880,275,8,2,2200,100,20,0.5,50,40,0,1,1,0,0
0,275,8,3,2200,0,0,0,0,0,0,0,0,0,1
360,276,1,1,2201,300,20,4,70,20,0,1,1,0,0
215,276,1,2,2201,200,20,4,60,20,0,1,1,0,0
0,276,1,3,2201,0,0,0,0,0,0,0,0,0,1
340,276,2,1,2202,100,20,2,70,20,0,1,1,0,0
541,276,2,2,2202,100,10,2,50,30,1,0,0,1,0
0,276,2,3,2202,0,0,0,0,0,0,0,0,0,1
49,276,3,1,2203,100,15,2,50,20,0,1,1,0,0
387,276,3,2,2203,300,20,1,70,20,1,0,0,1,0
0,276,3,3,2203,0,0,0,0,0,0,0,0,0,1
1169,276,4,1,2204,200,20,0.5,70,40,0,1,1,0,0
166,276,4,2,2204,100,15,1,60,20,1,0,1,0,0
0,276,4,3,2204,0,0,0,0,0,0,0,0,0,1
76,276,5,1,2205,100,15,0.5,50,20,1,0,0,1,0
383,276,5,2,2205,200,15,1,70,20,1,0,0,1,0
0,276,5,3,2205,0,0,0,0,0,0,0,0,0,1
864,276,6,1,2206,300,20,4,70,30,0,1,0,1,0
625,276,6,2,2206,100,15,2,60,30,0,1,1,0,0
0,276,6,3,2206,0,0,0,0,0,0,0,0,0,1
691,276,7,1,2207,100,20,2,60,30,1,0,0,1,0
31,276,7,2,2207,100,15,1,50,20,0,1,1,0,0
0,276,7,3,2207,0,0,0,0,0,0,0,0,0,1
312,276,8,1,2208,300,15,1,70,20,1,0,1,0,0
334,276,8,2,2208,100,10,2,70,20,0,1,1,0,0
0,276,8,3,2208,0,0,0,0,0,0,0,0,0,1
1104,277,1,1,2209,300,15,1,60,40,1,0,0,1,0
574,277,1,2,2209,100,20,4,50,30,0,1,0,1,0
0,277,1,3,2209,0,0,0,0,0,0,0,0,0,1
70,277,2,1,2210,100,20,4,50,20,0,1,1,0,0
298,277,2,2,2210,100,10,0.5,70,20,0,1,1,0,0
0,277,2,3,2210,0,0,0,0,0,0,0,0,0,1
415,277,3,1,2211,100,10,4,70,20,1,0,0,1,0
387,277,3,2,2211,300,20,1,70,20,1,0,0,1,0
0,277,3,3,2211,0,0,0,0,0,0,0,0,0,1
954,277,4,1,2212,300,20,0.5,50,40,0,1,0,1,0
379,277,4,2,2212,100,10,1,70,20,1,0,0,1,0
0,277,4,3,2212,0,0,0,0,0,0,0,0,0,1
55,277,5,1,2213,100,10,4,50,20,1,0,1,0,0
507,277,5,2,2213,300,10,0.5,50,30,1,0,0,1,0
0,277,5,3,2213,0,0,0,0,0,0,0,0,0,1
494,277,6,1,2214,200,20,4,50,30,1,0,1,0,0
827,277,6,2,2214,200,20,1,70,30,0,1,0,1,0
0,277,6,3,2214,0,0,0,0,0,0,0,0,0,1
595,277,7,1,2215,100,10,1,60,30,1,0,1,0,0
1026,277,7,2,2215,300,20,0.5,60,40,0,1,1,0,0
0,277,7,3,2215,0,0,0,0,0,0,0,0,0,1
744,277,8,1,2216,300,15,1,70,30,1,0,1,0,0
811,277,8,2,2216,100,10,1,70,30,1,0,0,1,0
0,277,8,3,2216,0,0,0,0,0,0,0,0,0,1
567,278,1,1,2217,300,20,4,50,30,1,0,0,1,0
968,278,1,2,2217,200,15,1,50,40,0,1,0,1,0
0,278,1,3,2217,0,0,0,0,0,0,0,0,0,1
707,278,2,1,2218,200,15,4,60,30,1,0,0,1,0
711,278,2,2,2218,300,20,4,60,30,1,0,0,1,0
0,278,2,3,2218,0,0,0,0,0,0,0,0,0,1
218,278,3,1,2219,200,10,0.5,60,20,1,0,0,1,0
1026,278,3,2,2219,300,20,0.5,60,40,0,1,1,0,0
0,278,3,3,2219,0,0,0,0,0,0,0,0,0,1
908,278,4,1,2220,200,20,2,50,40,1,0,1,0,0
448,278,4,2,2220,100,20,0.5,50,30,0,1,1,0,0
0,278,4,3,2220,0,0,0,0,0,0,0,0,0,1
62,278,5,1,2221,200,20,4,50,20,1,0,1,0,0
65,278,5,2,2221,200,10,4,50,20,0,1,1,0,0
0,278,5,3,2221,0,0,0,0,0,0,0,0,0,1
759,278,6,1,2222,300,10,2,70,30,1,0,1,0,0
347,278,6,2,2222,200,15,4,70,20,1,0,1,0,0
0,278,6,3,2222,0,0,0,0,0,0,0,0,0,1
864,278,7,1,2223,300,20,4,70,30,0,1,0,1,0
528,278,7,2,2223,300,15,1,50,30,1,0,0,1,0
0,278,7,3,2223,0,0,0,0,0,0,0,0,0,1
477,278,8,1,2224,300,20,2,50,30,1,0,1,0,0
659,278,8,2,2224,200,10,0.5,60,30,0,1,0,1,0
0,278,8,3,2224,0,0,0,0,0,0,0,0,0,1
304,279,1,1,2225,100,20,0.5,70,20,0,1,1,0,0
365,279,1,2,2225,200,15,0.5,70,20,1,0,0,1,0
0,279,1,3,2225,0,0,0,0,0,0,0,0,0,1
635,279,2,1,2226,200,15,4,60,30,1,0,1,0,0
748,279,2,2,2226,100,10,1,70,30,0,1,1,0,0
0,279,2,3,2226,0,0,0,0,0,0,0,0,0,1
14,279,3,1,2227,200,15,0.5,50,20,0,1,1,0,0
385,279,3,2,2227,100,20,1,70,20,1,0,0,1,0
0,279,3,3,2227,0,0,0,0,0,0,0,0,0,1
254,279,4,1,2228,200,10,2,60,20,1,0,0,1,0
1262,279,4,2,2228,200,10,2,70,40,1,0,0,1,0
0,279,4,3,2228,0,0,0,0,0,0,0,0,0,1
735,279,5,1,2229,300,15,0.5,70,30,0,1,1,0,0
267,279,5,2,2229,300,15,2,60,20,0,1,0,1,0
0,279,5,3,2229,0,0,0,0,0,0,0,0,0,1
926,279,6,1,2230,200,20,4,50,40,1,0,1,0,0
103,279,6,2,2230,100,15,1,50,20,0,1,0,1,0
0,279,6,3,2230,0,0,0,0,0,0,0,0,0,1
265,279,7,1,2231,100,15,2,60,20,0,1,0,1,0
33,279,7,2,2231,300,15,1,50,20,0,1,1,0,0
0,279,7,3,2231,0,0,0,0,0,0,0,0,0,1
740,279,8,1,2232,200,10,1,70,30,1,0,1,0,0
104,279,8,2,2232,200,15,1,50,20,0,1,0,1,0
0,279,8,3,2232,0,0,0,0,0,0,0,0,0,1
1194,280,1,1,2233,300,15,2,70,40,1,0,1,0,0
1215,280,1,2,2233,300,20,4,70,40,1,0,1,0,0
0,280,1,3,2233,0,0,0,0,0,0,0,0,0,1
1287,280,2,1,2234,300,20,4,70,40,1,0,0,1,0
543,280,2,2,2234,300,10,2,50,30,1,0,0,1,0
0,280,2,3,2234,0,0,0,0,0,0,0,0,0,1
590,280,3,1,2235,200,15,0.5,60,30,0,1,1,0,0
741,280,3,2,2235,300,10,1,70,30,1,0,1,0,0
0,280,3,3,2235,0,0,0,0,0,0,0,0,0,1
350,280,4,1,2236,200,20,4,70,20,1,0,1,0,0
245,280,4,2,2236,200,10,1,60,20,0,1,0,1,0
0,280,4,3,2236,0,0,0,0,0,0,0,0,0,1
1157,280,5,1,2237,200,15,0.5,70,40,1,0,1,0,0
659,280,5,2,2237,200,10,0.5,60,30,0,1,0,1,0
0,280,5,3,2237,0,0,0,0,0,0,0,0,0,1
919,280,6,1,2238,100,10,4,50,40,1,0,1,0,0
793,280,6,2,2238,100,10,0.5,70,30,1,0,0,1,0
0,280,6,3,2238,0,0,0,0,0,0,0,0,0,1
1200,280,7,1,2239,300,10,2,70,40,0,1,1,0,0
440,280,7,2,2239,200,20,0.5,50,30,1,0,1,0,0
0,280,7,3,2239,0,0,0,0,0,0,0,0,0,1
626,280,8,1,2240,200,15,2,60,30,0,1,1,0,0
108,280,8,2,2240,300,20,1,50,20,0,1,0,1,0
0,280,8,3,2240,0,0,0,0,0,0,0,0,0,1
1278,281,1,1,2241,300,20,2,70,40,0,1,0,1,0
607,281,1,2,2241,100,15,1,60,30,0,1,1,0,0
0,281,1,3,2241,0,0,0,0,0,0,0,0,0,1
49,281,2,1,2242,100,15,2,50,20,0,1,1,0,0
127,281,2,2,2242,100,10,4,50,20,1,0,0,1,0
0,281,2,3,2242,0,0,0,0,0,0,0,0,0,1
394,281,3,1,2243,100,20,1,70,20,0,1,0,1,0
1258,281,3,2,2243,100,20,1,70,40,0,1,0,1,0
0,281,3,3,2243,0,0,0,0,0,0,0,0,0,1
300,281,4,1,2244,300,10,0.5,70,20,0,1,1,0,0
850,281,4,2,2244,100,15,4,70,30,1,0,0,1,0
0,281,4,3,2244,0,0,0,0,0,0,0,0,0,1
515,281,5,1,2245,200,10,0.5,50,30,0,1,0,1,0
956,281,5,2,2245,200,10,1,50,40,1,0,0,1,0
0,281,5,3,2245,0,0,0,0,0,0,0,0,0,1
792,281,6,1,2246,300,20,4,70,30,0,1,1,0,0
102,281,6,2,2246,300,10,1,50,20,0,1,0,1,0
0,281,6,3,2246,0,0,0,0,0,0,0,0,0,1
137,281,7,1,2247,200,10,4,50,20,0,1,0,1,0
402,281,7,2,2247,300,15,2,70,20,1,0,0,1,0
0,281,7,3,2247,0,0,0,0,0,0,0,0,0,1
1169,281,8,1,2248,200,20,0.5,70,40,0,1,1,0,0
1247,281,8,2,2248,200,15,1,70,40,1,0,0,1,0
0,281,8,3,2248,0,0,0,0,0,0,0,0,0,1
1196,282,1,1,2249,200,20,2,70,40,1,0,1,0,0
1098,282,1,2,2249,300,20,0.5,60,40,0,1,0,1,0
0,282,1,3,2249,0,0,0,0,0,0,0,0,0,1
269,282,2,1,2250,200,20,2,60,20,0,1,0,1,0
19,282,2,2,2250,100,10,1,50,20,1,0,1,0,0
0,282,2,3,2250,0,0,0,0,0,0,0,0,0,1
496,282,3,1,2251,100,10,4,50,30,0,1,1,0,0
1067,282,3,2,2251,200,15,4,60,40,1,0,1,0,0
0,282,3,3,2251,0,0,0,0,0,0,0,0,0,1
442,282,4,1,2252,100,10,0.5,50,30,0,1,1,0,0
642,282,4,2,2252,300,10,4,60,30,0,1,1,0,0
0,282,4,3,2252,0,0,0,0,0,0,0,0,0,1
1185,282,5,1,2253,300,15,1,70,40,0,1,1,0,0
1288,282,5,2,2253,100,10,4,70,40,0,1,0,1,0
0,282,5,3,2253,0,0,0,0,0,0,0,0,0,1
1147,282,6,1,2254,100,15,4,60,40,0,1,0,1,0
489,282,6,2,2254,300,10,4,50,30,1,0,1,0,0
0,282,6,3,2254,0,0,0,0,0,0,0,0,0,1
425,282,7,1,2255,200,10,4,70,20,0,1,0,1,0
110,282,7,2,2255,200,10,2,50,20,1,0,0,1,0
0,282,7,3,2255,0,0,0,0,0,0,0,0,0,1
467,282,8,1,2256,200,20,1,50,30,0,1,1,0,0
1027,282,8,2,2256,100,10,1,60,40,1,0,1,0,0
0,282,8,3,2256,0,0,0,0,0,0,0,0,0,1
1025,283,1,1,2257,200,20,0.5,60,40,0,1,1,0,0
53,283,1,2,2257,200,20,2,50,20,0,1,1,0,0
0,283,1,3,2257,0,0,0,0,0,0,0,0,0,1
778,283,2,1,2258,100,15,4,70,30,1,0,1,0,0
431,283,2,2,2258,200,20,4,70,20,0,1,0,1,0
0,283,2,3,2258,0,0,0,0,0,0,0,0,0,1
57,283,3,1,2259,300,10,4,50,20,1,0,1,0,0
91,283,3,2,2259,100,10,1,50,20,1,0,0,1,0
0,283,3,3,2259,0,0,0,0,0,0,0,0,0,1
471,283,4,1,2260,300,10,2,50,30,1,0,1,0,0
538,283,4,2,2260,100,20,1,50,30,0,1,0,1,0
0,283,4,3,2260,0,0,0,0,0,0,0,0,0,1
222,283,5,1,2261,300,15,0.5,60,20,1,0,0,1,0
710,283,5,2,2261,200,20,4,60,30,1,0,0,1,0
0,283,5,3,2261,0,0,0,0,0,0,0,0,0,1
602,283,6,1,2262,200,20,1,60,30,1,0,1,0,0
767,283,6,2,2262,200,10,2,70,30,0,1,1,0,0
0,283,6,3,2262,0,0,0,0,0,0,0,0,0,1
1124,283,7,1,2263,200,20,2,60,40,1,0,0,1,0
818,283,7,2,2263,200,20,1,70,30,1,0,0,1,0
0,283,7,3,2263,0,0,0,0,0,0,0,0,0,1
127,283,8,1,2264,100,10,4,50,20,1,0,0,1,0
635,283,8,2,2264,200,15,4,60,30,1,0,1,0,0
0,283,8,3,2264,0,0,0,0,0,0,0,0,0,1
413,284,1,1,2265,200,20,2,70,20,0,1,0,1,0
905,284,1,2,2265,200,15,2,50,40,1,0,1,0,0
0,284,1,3,2265,0,0,0,0,0,0,0,0,0,1
52,284,2,1,2266,100,20,2,50,20,0,1,1,0,0
1116,284,2,2,2266,300,20,1,60,40,0,1,0,1,0
0,284,2,3,2266,0,0,0,0,0,0,0,0,0,1
441,284,3,1,2267,300,20,0.5,50,30,1,0,1,0,0
136,284,3,2,2267,100,10,4,50,20,0,1,0,1,0
0,284,3,3,2267,0,0,0,0,0,0,0,0,0,1
2,284,4,1,2268,200,10,0.5,50,20,1,0,1,0,0
1186,284,4,2,2268,100,20,1,70,40,0,1,1,0,0
0,284,4,3,2268,0,0,0,0,0,0,0,0,0,1
1215,284,5,1,2269,300,20,4,70,40,1,0,1,0,0
606,284,5,2,2269,300,10,1,60,30,0,1,1,0,0
0,284,5,3,2269,0,0,0,0,0,0,0,0,0,1
748,284,6,1,2270,100,10,1,70,30,0,1,1,0,0
1143,284,6,2,2270,300,20,4,60,40,1,0,0,1,0
0,284,6,3,2270,0,0,0,0,0,0,0,0,0,1
625,284,7,1,2271,100,15,2,60,30,0,1,1,0,0
668,284,7,2,2271,200,10,1,60,30,1,0,0,1,0
0,284,7,3,2271,0,0,0,0,0,0,0,0,0,1
487,284,8,1,2272,100,10,4,50,30,1,0,1,0,0
603,284,8,2,2272,300,20,1,60,30,1,0,1,0,0
0,284,8,3,2272,0,0,0,0,0,0,0,0,0,1
778,285,1,1,2273,100,15,4,70,30,1,0,1,0,0
301,285,1,2,2273,100,15,0.5,70,20,0,1,1,0,0
0,285,1,3,2273,0,0,0,0,0,0,0,0,0,1
704,285,2,1,2274,200,10,4,60,30,1,0,0,1,0
130,285,2,2,2274,100,15,4,50,20,1,0,0,1,0
0,285,2,3,2274,0,0,0,0,0,0,0,0,0,1
1172,285,3,1,2275,200,10,1,70,40,1,0,1,0,0
235,285,3,2,2275,100,10,1,60,20,1,0,0,1,0
0,285,3,3,2275,0,0,0,0,0,0,0,0,0,1
1060,285,4,1,2276,100,20,2,60,40,0,1,1,0,0
1052,285,4,2,2276,200,20,2,60,40,1,0,1,0,0
0,285,4,3,2276,0,0,0,0,0,0,0,0,0,1
337,285,5,1,2277,100,15,2,70,20,0,1,1,0,0
550,285,5,2,2277,100,10,2,50,30,0,1,0,1,0
0,285,5,3,2277,0,0,0,0,0,0,0,0,0,1
395,285,6,1,2278,200,20,1,70,20,0,1,0,1,0
1146,285,6,2,2278,300,10,4,60,40,0,1,0,1,0
0,285,6,3,2278,0,0,0,0,0,0,0,0,0,1
1236,285,7,1,2279,300,10,0.5,70,40,0,1,0,1,0
480,285,7,2,2279,300,10,2,50,30,0,1,1,0,0
0,285,7,3,2279,0,0,0,0,0,0,0,0,0,1
1006,285,8,1,2280,100,20,4,50,40,0,1,0,1,0
1227,285,8,2,2280,300,10,0.5,70,40,1,0,0,1,0
0,285,8,3,2280,0,0,0,0,0,0,0,0,0,1
539,286,1,1,2281,200,20,1,50,30,0,1,0,1,0
147,286,1,2,2281,300,10,0.5,60,20,1,0,1,0,0
0,286,1,3,2281,0,0,0,0,0,0,0,0,0,1
1258,286,2,1,2282,100,20,1,70,40,0,1,0,1,0
694,286,2,2,2282,100,10,2,60,30,0,1,0,1,0
0,286,2,3,2282,0,0,0,0,0,0,0,0,0,1
419,286,3,1,2283,200,15,4,70,20,1,0,0,1,0
597,286,3,2,2283,300,10,1,60,30,1,0,1,0,0
0,286,3,3,2283,0,0,0,0,0,0,0,0,0,1
360,286,4,1,2284,300,20,4,70,20,0,1,1,0,0
1236,286,4,2,2284,300,10,0.5,70,40,0,1,0,1,0
0,286,4,3,2284,0,0,0,0,0,0,0,0,0,1
829,286,5,1,2285,100,10,2,70,30,1,0,0,1,0
1119,286,5,2,2285,300,10,2,60,40,1,0,0,1,0
0,286,5,3,2285,0,0,0,0,0,0,0,0,0,1
1240,286,6,1,2286,100,20,0.5,70,40,0,1,0,1,0
687,286,6,2,2286,300,10,2,60,30,1,0,0,1,0
0,286,6,3,2286,0,0,0,0,0,0,0,0,0,1
715,286,7,1,2287,100,15,4,60,30,0,1,0,1,0
1263,286,7,2,2287,300,10,2,70,40,1,0,0,1,0
0,286,7,3,2287,0,0,0,0,0,0,0,0,0,1
97,286,8,1,2288,100,20,1,50,20,1,0,0,1,0
564,286,8,2,2288,300,15,4,50,30,1,0,0,1,0
0,286,8,3,2288,0,0,0,0,0,0,0,0,0,1
878,287,1,1,2289,200,15,0.5,50,40,0,1,1,0,0
587,287,1,2,2289,200,10,0.5,60,30,0,1,1,0,0
0,287,1,3,2289,0,0,0,0,0,0,0,0,0,1
130,287,2,1,2290,100,15,4,50,20,1,0,0,1,0
461,287,2,2,2290,200,10,1,50,30,0,1,1,0,0
0,287,2,3,2290,0,0,0,0,0,0,0,0,0,1
1035,287,3,1,2291,300,20,1,60,40,1,0,1,0,0
503,287,3,2,2291,200,20,4,50,30,0,1,1,0,0
0,287,3,3,2291,0,0,0,0,0,0,0,0,0,1
318,287,4,1,2292,300,10,1,70,20,0,1,1,0,0
493,287,4,2,2292,100,20,4,50,30,1,0,1,0,0
0,287,4,3,2292,0,0,0,0,0,0,0,0,0,1
328,287,5,1,2293,100,15,2,70,20,1,0,1,0,0
525,287,5,2,2293,300,10,1,50,30,1,0,0,1,0
0,287,5,3,2293,0,0,0,0,0,0,0,0,0,1
872,287,6,1,2294,200,20,0.5,50,40,1,0,1,0,0
165,287,6,2,2294,300,10,1,60,20,1,0,1,0,0
0,287,6,3,2294,0,0,0,0,0,0,0,0,0,1
